side,c_min,filt,k,tgt,ex,n,winrate,avg,total,max_loss,pf,avg_h1,avg_h2
long,100,無,80,50,12:30,80,0.875,7.8,624.0,-766.0,1.24,-11.7,24.6
long,100,無,80,50,13:00,80,0.85,7.99,639.0,-531.0,1.24,-9.5,23.1
long,100,無,80,50,13:10,80,0.862,7.58,606.0,-515.0,1.23,-5.3,18.7
long,100,無,80,50,13:20,80,0.862,7.54,603.0,-594.0,1.22,-5.6,18.8
long,100,無,80,50,13:30,80,0.862,2.68,214.0,-608.0,1.07,-10.6,14.1
long,100,無,80,50,13:44,80,0.862,0.54,43.0,-640.0,1.01,-14.2,13.2
long,100,無,80,75,12:00,80,0.75,-5.85,-468.0,-1064.0,0.9,-23.4,9.3
long,100,無,80,75,12:30,80,0.812,3.44,275.0,-1138.0,1.06,-7.8,13.1
long,100,無,80,75,13:00,80,0.788,1.39,111.0,-1236.0,1.03,-7.8,9.3
long,100,無,80,75,13:10,80,0.8,1.85,148.0,-1166.0,1.03,-3.6,6.6
long,100,無,80,75,13:20,80,0.8,1.23,98.0,-1261.0,1.02,-2.7,4.6
long,100,無,80,75,13:30,80,0.812,0.79,63.0,-1046.0,1.01,-3.6,4.6
long,100,無,80,75,13:44,80,0.812,-3.45,-276.0,-1096.0,0.95,-10.3,2.4
long,100,無,80,100,12:00,80,0.662,-11.82,-946.0,-1064.0,0.84,-27.1,1.3
long,100,無,80,100,12:30,80,0.725,-5.58,-446.0,-1138.0,0.92,-9.1,-2.6
long,100,無,80,100,13:00,80,0.7,-11.8,-944.0,-1236.0,0.85,-10.0,-13.4
long,100,無,80,100,13:10,80,0.725,-11.04,-883.0,-1166.0,0.86,-5.7,-15.7
long,100,無,80,100,13:20,80,0.712,-12.66,-1013.0,-1261.0,0.84,-4.4,-19.7
long,100,無,80,100,13:30,80,0.725,-14.86,-1189.0,-1160.0,0.82,-5.8,-22.7
long,100,無,80,100,13:44,80,0.738,-23.46,-1877.0,-1349.0,0.75,-8.1,-36.7
long,100,無,80,150,12:00,80,0.6,-11.12,-890.0,-1064.0,0.87,-12.7,-9.7
long,100,無,80,150,12:30,80,0.638,-11.9,-952.0,-1138.0,0.87,0.1,-22.3
long,100,無,80,150,13:00,80,0.625,-16.45,-1316.0,-1236.0,0.84,-0.3,-30.3
long,100,無,80,150,13:10,80,0.65,-14.08,-1126.0,-1166.0,0.86,4.0,-29.7
long,100,無,80,150,13:20,80,0.638,-14.0,-1120.0,-1261.0,0.86,6.1,-31.3
long,100,無,80,150,13:30,80,0.638,-20.65,-1652.0,-1160.0,0.81,1.1,-39.3
long,100,無,80,150,13:44,80,0.65,-24.34,-1947.0,-1349.0,0.79,1.7,-46.8
long,100,無,80,200,12:00,80,0.525,-11.51,-921.0,-1064.0,0.87,-15.3,-8.3
long,100,無,80,200,12:30,80,0.6,-10.79,-863.0,-1138.0,0.89,-0.7,-19.5
long,100,無,80,200,13:00,80,0.562,-25.72,-2058.0,-1236.0,0.77,-2.6,-45.6
long,100,無,80,200,13:10,80,0.6,-23.7,-1896.0,-1166.0,0.79,-1.1,-43.2
long,100,無,80,200,13:20,80,0.588,-22.92,-1834.0,-1261.0,0.8,0.9,-43.5
long,100,無,80,200,13:30,80,0.6,-26.6,-2128.0,-1160.0,0.78,-1.6,-48.1
long,100,無,80,200,13:44,80,0.6,-32.49,-2599.0,-1349.0,0.76,-0.2,-60.3
long,100,無,80,250,12:00,80,0.488,-15.38,-1230.0,-1064.0,0.84,-25.1,-7.0
long,100,無,80,250,12:30,80,0.575,-9.69,-775.0,-1138.0,0.9,-2.6,-15.8
long,100,無,80,250,13:00,80,0.562,-19.1,-1528.0,-1236.0,0.83,-2.8,-33.1
long,100,無,80,250,13:10,80,0.588,-18.12,-1450.0,-1166.0,0.84,-2.2,-31.8
long,100,無,80,250,13:20,80,0.562,-17.35,-1388.0,-1261.0,0.85,-2.1,-30.4
long,100,無,80,250,13:30,80,0.575,-20.96,-1677.0,-1160.0,0.83,-4.6,-35.0
long,100,無,80,250,13:44,80,0.575,-27.7,-2216.0,-1349.0,0.8,-3.8,-48.3
long,100,無,90,50,12:00,82,0.866,7.73,634.0,-844.0,1.23,-22.0,34.7
long,100,無,90,50,12:30,82,0.915,15.27,1252.0,-766.0,1.56,-7.3,35.7
long,100,無,90,50,13:00,82,0.89,15.98,1310.0,-531.0,1.6,-4.2,34.2
long,100,無,90,50,13:10,82,0.902,16.87,1383.0,-515.0,1.64,-1.0,33.1
long,100,無,90,50,13:20,82,0.902,16.76,1374.0,-594.0,1.63,-1.2,33.1
long,100,無,90,50,13:30,82,0.902,15.04,1233.0,-608.0,1.53,-4.8,33.0
long,100,無,90,50,13:44,82,0.902,14.05,1152.0,-640.0,1.48,-7.2,33.3
long,100,無,90,75,12:00,82,0.744,-13.56,-1112.0,-1074.0,0.8,-25.5,-2.7
long,100,無,90,75,12:30,82,0.805,-6.99,-573.0,-1148.0,0.89,-8.5,-5.7
long,100,無,90,75,13:00,82,0.78,-9.13,-749.0,-1246.0,0.86,-6.5,-11.5
long,100,無,90,75,13:10,82,0.793,-8.6,-705.0,-1176.0,0.87,-2.9,-13.7
long,100,無,90,75,13:20,82,0.793,-10.16,-833.0,-1271.0,0.85,-2.7,-16.9
long,100,無,90,75,13:30,82,0.805,-11.73,-962.0,-1170.0,0.83,-5.1,-17.7
long,100,無,90,75,13:44,82,0.805,-19.0,-1558.0,-1359.0,0.76,-9.7,-27.4
long,100,無,90,100,12:00,82,0.707,-4.62,-379.0,-1074.0,0.93,-22.4,11.5
long,100,無,90,100,12:30,82,0.756,-0.43,-35.0,-1148.0,0.99,-8.7,7.1
long,100,無,90,100,13:00,82,0.732,-7.71,-632.0,-1246.0,0.9,-11.1,-4.7
long,100,無,90,100,13:10,82,0.732,-6.91,-567.0,-1176.0,0.91,-4.8,-8.8
long,100,無,90,100,13:20,82,0.72,-9.09,-745.0,-1271.0,0.88,-3.6,-14.1
long,100,無,90,100,13:30,82,0.744,-11.5,-943.0,-1170.0,0.86,-9.3,-13.5
long,100,無,90,100,13:44,82,0.756,-19.24,-1578.0,-1359.0,0.79,-8.8,-28.7
long,100,無,90,150,12:00,82,0.61,-11.12,-912.0,-1074.0,0.87,-14.5,-8.1
long,100,無,90,150,12:30,82,0.646,-10.41,-854.0,-1148.0,0.89,-0.7,-19.2
long,100,無,90,150,13:00,82,0.634,-16.39,-1344.0,-1246.0,0.84,-2.7,-28.8
long,100,無,90,150,13:10,82,0.634,-17.7,-1451.0,-1176.0,0.83,-1.9,-32.0
long,100,無,90,150,13:20,82,0.622,-17.71,-1452.0,-1271.0,0.83,-1.3,-32.6
long,100,無,90,150,13:30,82,0.646,-23.57,-1933.0,-1170.0,0.79,-6.1,-39.5
long,100,無,90,150,13:44,82,0.659,-25.62,-2101.0,-1359.0,0.78,-3.5,-45.7
long,100,無,90,200,12:00,82,0.537,-14.65,-1201.0,-1074.0,0.84,-12.2,-16.9
long,100,無,90,200,12:30,82,0.598,-15.6,-1279.0,-1148.0,0.85,3.2,-32.7
long,100,無,90,200,13:00,82,0.585,-23.54,-1930.0,-1246.0,0.79,1.5,-46.2
long,100,無,90,200,13:10,82,0.598,-22.21,-1821.0,-1176.0,0.8,3.1,-45.1
long,100,無,90,200,13:20,82,0.585,-20.35,-1669.0,-1271.0,0.83,5.9,-44.1
long,100,無,90,200,13:30,82,0.61,-23.52,-1929.0,-1170.0,0.81,3.7,-48.3
long,100,無,90,200,13:44,82,0.61,-30.02,-2462.0,-1359.0,0.77,5.9,-62.6
long,100,無,90,250,12:00,82,0.512,-14.3,-1173.0,-1074.0,0.85,-21.8,-7.5
long,100,無,90,250,12:30,82,0.573,-10.32,-846.0,-1148.0,0.9,1.7,-21.2
long,100,無,90,250,13:00,82,0.573,-21.11,-1731.0,-1246.0,0.82,0.8,-41.0
long,100,無,90,250,13:10,82,0.561,-22.37,-1834.0,-1176.0,0.81,-0.7,-42.0
long,100,無,90,250,13:20,82,0.537,-24.18,-1983.0,-1271.0,0.8,-3.8,-42.7
long,100,無,90,250,13:30,82,0.561,-27.9,-2288.0,-1170.0,0.79,-5.6,-48.1
long,100,無,90,250,13:44,82,0.561,-37.01,-3035.0,-1359.0,0.74,-5.3,-65.8
long,100,無,100,50,12:00,88,0.886,12.23,1076.0,-844.0,1.4,-17.2,37.9
long,100,無,100,50,12:30,88,0.92,17.52,1542.0,-766.0,1.68,-4.4,36.6
long,100,無,100,50,13:00,88,0.909,20.01,1761.0,-531.0,1.85,1.9,35.8
long,100,無,100,50,13:10,88,0.92,20.55,1808.0,-515.0,1.88,3.0,35.9
long,100,無,100,50,13:20,88,0.92,20.5,1804.0,-594.0,1.87,2.8,36.0
long,100,無,100,50,13:30,88,0.92,19.19,1689.0,-608.0,1.77,-0.2,36.1
long,100,無,100,50,13:44,88,0.92,16.76,1475.0,-640.0,1.61,-3.3,34.3
long,100,無,100,75,12:00,88,0.773,-4.68,-412.0,-1084.0,0.92,-22.1,10.5
long,100,無,100,75,12:30,88,0.818,-0.2,-18.0,-1158.0,1.0,-7.0,5.7
long,100,無,100,75,13:00,88,0.807,-1.7,-150.0,-1256.0,0.97,-4.8,1.0
long,100,無,100,75,13:10,88,0.818,-0.68,-60.0,-1186.0,0.99,-1.5,0.0
long,100,無,100,75,13:20,88,0.818,-1.67,-147.0,-1281.0,0.97,-0.2,-2.9
long,100,無,100,75,13:30,88,0.83,-2.19,-193.0,-1180.0,0.96,-1.0,-3.2
long,100,無,100,75,13:44,88,0.83,-9.45,-832.0,-1369.0,0.86,-4.3,-14.0
long,100,無,100,100,12:00,88,0.727,3.23,284.0,-1084.0,1.05,-15.5,19.6
long,100,無,100,100,12:30,88,0.761,5.31,467.0,-1158.0,1.08,-3.0,12.6
long,100,無,100,100,13:00,88,0.761,3.07,270.0,-1256.0,1.04,-4.5,9.7
long,100,無,100,100,13:10,88,0.761,3.9,343.0,-1186.0,1.06,0.4,7.0
long,100,無,100,100,13:20,88,0.761,1.86,164.0,-1281.0,1.03,1.5,2.1
long,100,無,100,100,13:30,88,0.773,0.08,7.0,-1180.0,1.0,-3.3,3.1
long,100,無,100,100,13:44,88,0.795,-7.59,-668.0,-1369.0,0.91,-1.8,-12.7
long,100,無,100,150,12:00,88,0.636,-2.08,-183.0,-1084.0,0.97,-15.0,9.2
long,100,無,100,150,12:30,88,0.659,0.12,11.0,-1158.0,1.0,0.3,0.0
long,100,無,100,150,13:00,88,0.659,-6.41,-564.0,-1256.0,0.93,-2.7,-9.7
long,100,無,100,150,13:10,88,0.636,-10.39,-914.0,-1186.0,0.89,-2.3,-17.4
long,100,無,100,150,13:20,88,0.648,-10.18,-896.0,-1281.0,0.9,-2.1,-17.2
long,100,無,100,150,13:30,88,0.67,-13.01,-1145.0,-1180.0,0.87,-7.6,-17.7
long,100,無,100,150,13:44,88,0.693,-16.34,-1438.0,-1369.0,0.85,-5.0,-26.3
long,100,無,100,200,12:00,88,0.545,-6.8,-598.0,-1084.0,0.92,-14.6,0.0
long,100,無,100,200,12:30,88,0.614,-4.42,-389.0,-1158.0,0.95,2.1,-10.1
long,100,無,100,200,13:00,88,0.614,-13.05,-1148.0,-1256.0,0.88,-1.5,-23.1
long,100,無,100,200,13:10,88,0.58,-17.74,-1561.0,-1186.0,0.84,-2.7,-30.8
long,100,無,100,200,13:20,88,0.58,-17.99,-1583.0,-1281.0,0.84,-1.9,-32.0
long,100,無,100,200,13:30,88,0.614,-18.01,-1585.0,-1180.0,0.85,-5.4,-29.0
long,100,無,100,200,13:44,88,0.625,-26.83,-2361.0,-1369.0,0.79,-3.2,-47.5
long,100,無,100,250,12:00,88,0.534,-1.39,-122.0,-1084.0,0.98,-23.1,17.5
long,100,無,100,250,12:30,88,0.591,3.28,289.0,-1158.0,1.03,0.4,5.8
long,100,無,100,250,13:00,88,0.602,-5.39,-474.0,-1256.0,0.95,0.5,-10.5
long,100,無,100,250,13:10,88,0.568,-9.43,-830.0,-1186.0,0.92,-1.3,-16.5
long,100,無,100,250,13:20,88,0.557,-10.89,-958.0,-1281.0,0.91,-3.5,-17.3
long,100,無,100,250,13:30,88,0.58,-14.83,-1305.0,-1180.0,0.88,-6.7,-22.0
long,100,無,100,250,13:44,88,0.591,-24.86,-2188.0,-1369.0,0.82,-5.2,-42.0
long,100,無,110,50,12:00,88,0.841,-0.61,-54.0,-844.0,0.99,-20.4,16.6
long,100,無,110,50,12:30,88,0.886,3.56,313.0,-766.0,1.09,-7.5,13.2
long,100,無,110,50,13:00,88,0.875,4.27,376.0,-894.0,1.11,-1.9,9.7
long,100,無,110,50,13:10,88,0.886,2.99,263.0,-975.0,1.08,-1.1,6.6
long,100,無,110,50,13:20,88,0.886,3.07,270.0,-943.0,1.08,-0.8,6.4
long,100,無,110,50,13:30,88,0.898,-0.41,-36.0,-1190.0,0.99,-1.0,0.1
long,100,無,110,50,13:44,88,0.898,-6.01,-529.0,-1379.0,0.88,-4.1,-7.7
long,100,無,110,75,12:00,88,0.761,-8.85,-779.0,-1094.0,0.86,-23.6,4.0
long,100,無,110,75,12:30,88,0.807,-5.66,-498.0,-1168.0,0.91,-9.1,-2.7
long,100,無,110,75,13:00,88,0.784,-10.77,-948.0,-1266.0,0.84,-8.5,-12.8
long,100,無,110,75,13:10,88,0.795,-10.67,-939.0,-1196.0,0.84,-5.1,-15.5
long,100,無,110,75,13:20,88,0.795,-13.18,-1160.0,-1291.0,0.81,-5.0,-20.3
long,100,無,110,75,13:30,88,0.807,-13.49,-1187.0,-1190.0,0.81,-6.7,-19.4
long,100,無,110,75,13:44,88,0.807,-22.75,-2002.0,-1379.0,0.72,-8.5,-35.2
long,100,無,110,100,12:00,88,0.716,-6.02,-530.0,-1094.0,0.92,-17.7,4.1
long,100,無,110,100,12:30,88,0.75,-7.24,-637.0,-1168.0,0.9,-5.2,-9.0
long,100,無,110,100,13:00,88,0.739,-12.38,-1089.0,-1266.0,0.85,-6.7,-17.3
long,100,無,110,100,13:10,88,0.739,-11.01,-969.0,-1196.0,0.86,-1.8,-19.0
long,100,無,110,100,13:20,88,0.739,-14.51,-1277.0,-1291.0,0.83,-0.7,-26.6
long,100,無,110,100,13:30,88,0.75,-16.24,-1429.0,-1190.0,0.82,-5.5,-25.6
long,100,無,110,100,13:44,88,0.773,-23.32,-2052.0,-1379.0,0.76,-4.0,-40.2
long,100,無,110,150,12:00,88,0.625,-7.72,-679.0,-1094.0,0.91,-18.1,1.3
long,100,無,110,150,12:30,88,0.648,-7.28,-641.0,-1168.0,0.92,-5.7,-8.7
long,100,無,110,150,13:00,88,0.636,-14.03,-1235.0,-1266.0,0.86,-10.9,-16.8
long,100,無,110,150,13:10,88,0.625,-15.58,-1371.0,-1196.0,0.84,-9.1,-21.2
long,100,無,110,150,13:20,88,0.636,-15.67,-1379.0,-1291.0,0.84,-7.6,-22.7
long,100,無,110,150,13:30,88,0.659,-18.27,-1608.0,-1190.0,0.83,-12.0,-23.7
long,100,無,110,150,13:44,88,0.67,-21.05,-1852.0,-1379.0,0.81,-8.5,-32.0
long,100,無,110,200,12:00,88,0.545,-9.23,-812.0,-1094.0,0.9,-15.8,-3.5
long,100,無,110,200,12:30,88,0.614,-7.1,-625.0,-1168.0,0.93,0.1,-13.4
long,100,無,110,200,13:00,88,0.614,-15.12,-1331.0,-1266.0,0.86,-2.3,-26.3
long,100,無,110,200,13:10,88,0.58,-18.69,-1645.0,-1196.0,0.83,-1.2,-34.0
long,100,無,110,200,13:20,88,0.591,-17.47,-1537.0,-1291.0,0.85,2.2,-34.7
long,100,無,110,200,13:30,88,0.625,-17.44,-1535.0,-1190.0,0.85,-1.1,-31.7
long,100,無,110,200,13:44,88,0.625,-26.06,-2293.0,-1379.0,0.8,1.5,-50.1
long,100,無,110,250,12:00,88,0.534,-5.78,-509.0,-1094.0,0.94,-27.7,13.3
long,100,無,110,250,12:30,88,0.591,-0.77,-68.0,-1168.0,0.99,-4.0,2.0
long,100,無,110,250,13:00,88,0.602,-9.33,-821.0,-1266.0,0.91,-3.9,-14.0
long,100,無,110,250,13:10,88,0.557,-13.38,-1177.0,-1196.0,0.88,-5.7,-20.1
long,100,無,110,250,13:20,88,0.557,-14.8,-1302.0,-1291.0,0.88,-7.9,-20.8
long,100,無,110,250,13:30,88,0.58,-18.74,-1649.0,-1190.0,0.85,-11.0,-25.4
long,100,無,110,250,13:44,88,0.58,-28.66,-2522.0,-1379.0,0.79,-9.4,-45.5
long,100,無,120,50,12:00,89,0.843,-13.12,-1168.0,-1104.0,0.75,-20.7,-6.4
long,100,無,120,50,12:30,89,0.865,-12.54,-1116.0,-1178.0,0.76,-11.5,-13.5
long,100,無,120,50,13:00,89,0.854,-13.31,-1185.0,-1276.0,0.75,-6.9,-19.1
long,100,無,120,50,13:10,89,0.865,-13.99,-1245.0,-1206.0,0.75,-6.5,-20.7
long,100,無,120,50,13:20,89,0.865,-14.62,-1301.0,-1301.0,0.74,-5.4,-22.9
long,100,無,120,50,13:30,89,0.876,-16.33,-1453.0,-1200.0,0.72,-7.1,-24.6
long,100,無,120,50,13:44,89,0.876,-23.65,-2105.0,-1389.0,0.64,-12.7,-33.5
long,100,無,120,75,12:00,89,0.775,-8.49,-756.0,-1104.0,0.87,-24.3,5.6
long,100,無,120,75,12:30,89,0.798,-8.44,-751.0,-1178.0,0.87,-13.8,-3.7
long,100,無,120,75,13:00,89,0.775,-13.88,-1235.0,-1276.0,0.8,-14.0,-13.8
long,100,無,120,75,13:10,89,0.787,-13.97,-1243.0,-1206.0,0.8,-11.1,-16.5
long,100,無,120,75,13:20,89,0.787,-16.09,-1432.0,-1301.0,0.78,-10.2,-21.3
long,100,無,120,75,13:30,89,0.798,-17.08,-1520.0,-1200.0,0.77,-13.3,-20.4
long,100,無,120,75,13:44,89,0.798,-27.91,-2484.0,-1389.0,0.67,-18.7,-36.2
long,100,無,120,100,12:00,89,0.708,-8.22,-732.0,-1104.0,0.89,-20.2,2.5
long,100,無,120,100,12:30,89,0.742,-11.48,-1022.0,-1178.0,0.85,-12.4,-10.6
long,100,無,120,100,13:00,89,0.73,-16.12,-1435.0,-1276.0,0.81,-13.2,-18.7
long,100,無,120,100,13:10,89,0.719,-16.02,-1426.0,-1206.0,0.81,-11.0,-20.5
long,100,無,120,100,13:20,89,0.73,-18.79,-1672.0,-1301.0,0.79,-8.5,-28.0
long,100,無,120,100,13:30,89,0.742,-20.87,-1857.0,-1200.0,0.77,-14.0,-27.0
long,100,無,120,100,13:44,89,0.764,-29.07,-2587.0,-1389.0,0.71,-15.0,-41.6
long,100,無,120,150,12:00,89,0.618,-9.21,-820.0,-1104.0,0.89,-20.6,1.0
long,100,無,120,150,12:30,89,0.64,-10.2,-908.0,-1178.0,0.89,-12.0,-8.6
long,100,無,120,150,13:00,89,0.629,-17.75,-1580.0,-1276.0,0.82,-17.8,-17.7
long,100,無,120,150,13:10,89,0.618,-19.35,-1722.0,-1206.0,0.81,-16.5,-21.9
long,100,無,120,150,13:20,89,0.629,-18.47,-1644.0,-1301.0,0.82,-14.3,-22.2
long,100,無,120,150,13:30,89,0.652,-22.04,-1962.0,-1200.0,0.8,-20.1,-23.8
long,100,無,120,150,13:44,89,0.663,-26.93,-2397.0,-1389.0,0.77,-19.5,-33.6
long,100,無,120,200,12:00,89,0.539,-10.91,-971.0,-1104.0,0.88,-19.1,-3.6
long,100,無,120,200,12:30,89,0.607,-10.11,-900.0,-1178.0,0.9,-6.7,-13.1
long,100,無,120,200,13:00,89,0.607,-18.81,-1674.0,-1276.0,0.83,-10.0,-26.7
long,100,無,120,200,13:10,89,0.573,-22.4,-1994.0,-1206.0,0.81,-9.3,-34.1
long,100,無,120,200,13:20,89,0.584,-20.17,-1795.0,-1301.0,0.83,-5.1,-33.6
long,100,無,120,200,13:30,89,0.618,-21.84,-1944.0,-1200.0,0.82,-9.9,-32.5
long,100,無,120,200,13:44,89,0.618,-32.37,-2881.0,-1389.0,0.76,-10.1,-52.2
long,100,無,120,250,12:00,89,0.528,-9.87,-878.0,-1104.0,0.9,-31.0,9.0
long,100,無,120,250,12:30,89,0.584,-5.92,-527.0,-1178.0,0.94,-11.3,-1.1
long,100,無,120,250,13:00,89,0.596,-14.65,-1304.0,-1276.0,0.87,-12.0,-17.0
long,100,無,120,250,13:10,89,0.551,-18.84,-1677.0,-1206.0,0.84,-14.1,-23.0
long,100,無,120,250,13:20,89,0.551,-19.89,-1770.0,-1301.0,0.84,-15.5,-23.8
long,100,無,120,250,13:30,89,0.573,-24.47,-2178.0,-1200.0,0.81,-20.0,-28.4
long,100,無,120,250,13:44,89,0.573,-35.64,-3172.0,-1389.0,0.75,-21.3,-48.5
long,100,無,130,50,12:00,93,0.839,-13.39,-1245.0,-1114.0,0.75,-21.4,-5.9
long,100,無,130,50,12:30,93,0.86,-13.02,-1211.0,-1188.0,0.76,-13.2,-12.8
long,100,無,130,50,13:00,93,0.839,-14.75,-1372.0,-1286.0,0.73,-11.0,-18.3
long,100,無,130,50,13:10,93,0.849,-15.06,-1401.0,-1216.0,0.73,-9.9,-19.9
long,100,無,130,50,13:20,93,0.849,-15.72,-1462.0,-1311.0,0.72,-9.0,-22.0
long,100,無,130,50,13:30,93,0.86,-17.59,-1636.0,-1210.0,0.7,-11.1,-23.7
long,100,無,130,50,13:44,93,0.86,-24.03,-2235.0,-1399.0,0.63,-15.1,-32.4
long,100,無,130,75,12:00,93,0.785,-3.74,-348.0,-1114.0,0.94,-18.0,9.6
long,100,無,130,75,12:30,93,0.806,-5.01,-466.0,-1188.0,0.92,-13.0,2.5
long,100,無,130,75,13:00,93,0.796,-5.65,-525.0,-1286.0,0.91,-11.8,0.1
long,100,無,130,75,13:10,93,0.806,-4.81,-447.0,-1216.0,0.92,-9.0,-0.9
long,100,無,130,75,13:20,93,0.806,-5.77,-537.0,-1311.0,0.91,-8.0,-3.7
long,100,無,130,75,13:30,93,0.817,-8.66,-805.0,-1210.0,0.87,-13.6,-4.0
long,100,無,130,75,13:44,93,0.817,-16.18,-1505.0,-1399.0,0.79,-17.9,-14.5
long,100,無,130,100,12:00,93,0.731,1.05,98.0,-1114.0,1.02,-14.8,15.9
long,100,無,130,100,12:30,93,0.753,1.18,110.0,-1188.0,1.02,-7.3,9.1
long,100,無,130,100,13:00,93,0.753,-2.74,-255.0,-1286.0,0.96,-8.0,2.2
long,100,無,130,100,13:10,93,0.742,-1.58,-147.0,-1216.0,0.98,-6.0,2.6
long,100,無,130,100,13:20,93,0.742,-3.66,-340.0,-1311.0,0.95,-3.6,-3.7
long,100,無,130,100,13:30,93,0.763,-5.73,-533.0,-1210.0,0.93,-8.8,-2.9
long,100,無,130,100,13:44,93,0.785,-14.01,-1303.0,-1399.0,0.84,-9.7,-18.1
long,100,無,130,150,12:00,93,0.624,-7.42,-690.0,-1114.0,0.91,-13.7,-1.5
long,100,無,130,150,12:30,93,0.624,-11.08,-1030.0,-1188.0,0.88,-8.1,-13.9
long,100,無,130,150,13:00,93,0.634,-20.45,-1902.0,-1286.0,0.8,-11.6,-28.7
long,100,無,130,150,13:10,93,0.624,-22.67,-2108.0,-1216.0,0.79,-11.9,-32.8
long,100,無,130,150,13:20,93,0.624,-21.32,-1983.0,-1311.0,0.8,-8.8,-33.0
long,100,無,130,150,13:30,93,0.656,-25.23,-2346.0,-1210.0,0.77,-13.3,-36.4
long,100,無,130,150,13:44,93,0.667,-31.37,-2917.0,-1399.0,0.74,-13.7,-48.0
long,100,無,130,200,12:00,93,0.559,-8.55,-795.0,-1114.0,0.91,-14.2,-3.3
long,100,無,130,200,12:30,93,0.602,-7.46,-694.0,-1188.0,0.92,-3.7,-11.0
long,100,無,130,200,13:00,93,0.624,-15.24,-1417.0,-1286.0,0.86,-5.8,-24.1
long,100,無,130,200,13:10,93,0.581,-20.42,-1899.0,-1216.0,0.82,-8.7,-31.4
long,100,無,130,200,13:20,93,0.581,-18.99,-1766.0,-1311.0,0.84,-6.3,-30.9
long,100,無,130,200,13:30,93,0.624,-20.08,-1867.0,-1210.0,0.83,-9.9,-29.6
long,100,無,130,200,13:44,93,0.624,-30.8,-2864.0,-1399.0,0.77,-11.5,-48.9
long,100,無,130,250,12:00,93,0.548,-5.62,-523.0,-1114.0,0.94,-20.5,8.4
long,100,無,130,250,12:30,93,0.581,-1.44,-134.0,-1188.0,0.99,-3.6,0.6
long,100,無,130,250,13:00,93,0.613,-9.32,-867.0,-1286.0,0.91,-2.5,-15.8
long,100,無,130,250,13:10,93,0.57,-15.3,-1423.0,-1216.0,0.87,-5.9,-24.1
long,100,無,130,250,13:20,93,0.559,-15.8,-1469.0,-1311.0,0.87,-6.2,-24.8
long,100,無,130,250,13:30,93,0.591,-19.14,-1780.0,-1210.0,0.85,-9.5,-28.1
long,100,無,130,250,13:44,93,0.591,-31.15,-2897.0,-1399.0,0.78,-11.6,-49.5
long,100,無,140,50,12:00,95,0.832,-13.11,-1245.0,-1124.0,0.75,-21.4,-5.3
long,100,無,140,50,12:30,95,0.863,-12.75,-1211.0,-1198.0,0.76,-13.4,-12.1
long,100,無,140,50,13:00,95,0.842,-14.44,-1372.0,-1296.0,0.74,-11.2,-17.5
long,100,無,140,50,13:10,95,0.853,-14.75,-1401.0,-1226.0,0.73,-10.2,-19.0
long,100,無,140,50,13:20,95,0.853,-15.39,-1462.0,-1321.0,0.73,-9.3,-21.1
long,100,無,140,50,13:30,95,0.863,-17.22,-1636.0,-1220.0,0.7,-11.3,-22.7
long,100,無,140,50,13:44,95,0.863,-23.42,-2225.0,-1409.0,0.64,-15.0,-31.3
long,100,無,140,75,12:00,95,0.768,-5.53,-525.0,-1124.0,0.91,-22.2,10.2
long,100,無,140,75,12:30,95,0.8,-5.78,-549.0,-1198.0,0.91,-15.3,3.2
long,100,無,140,75,13:00,95,0.789,-7.72,-733.0,-1296.0,0.88,-17.1,1.1
long,100,無,140,75,13:10,95,0.8,-6.06,-576.0,-1226.0,0.9,-12.7,0.1
long,100,無,140,75,13:20,95,0.8,-7.02,-667.0,-1321.0,0.89,-11.7,-2.7
long,100,無,140,75,13:30,95,0.811,-10.04,-954.0,-1220.0,0.85,-17.6,-3.0
long,100,無,140,75,13:44,95,0.811,-17.01,-1616.0,-1409.0,0.77,-21.0,-13.3
long,100,無,140,100,12:00,95,0.705,-5.42,-515.0,-1124.0,0.92,-18.7,7.0
long,100,無,140,100,12:30,95,0.737,-4.14,-393.0,-1198.0,0.94,-11.5,2.7
long,100,無,140,100,13:00,95,0.737,-8.84,-840.0,-1296.0,0.89,-13.5,-4.4
long,100,無,140,100,13:10,95,0.726,-9.56,-908.0,-1226.0,0.88,-14.3,-5.1
long,100,無,140,100,13:20,95,0.726,-12.18,-1157.0,-1321.0,0.85,-13.2,-11.2
long,100,無,140,100,13:30,95,0.747,-14.39,-1367.0,-1220.0,0.83,-18.2,-10.8
long,100,無,140,100,13:44,95,0.768,-20.76,-1972.0,-1409.0,0.77,-17.4,-23.9
long,100,無,140,150,12:00,95,0.611,-11.14,-1058.0,-1124.0,0.87,-13.7,-8.8
long,100,無,140,150,12:30,95,0.621,-16.33,-1551.0,-1198.0,0.83,-7.9,-24.2
long,100,無,140,150,13:00,95,0.642,-20.86,-1982.0,-1296.0,0.8,-11.4,-29.7
long,100,無,140,150,13:10,95,0.621,-22.39,-2127.0,-1226.0,0.79,-11.7,-32.5
long,100,無,140,150,13:20,95,0.632,-20.14,-1913.0,-1321.0,0.81,-8.7,-30.9
long,100,無,140,150,13:30,95,0.663,-23.96,-2276.0,-1220.0,0.78,-13.1,-34.2
long,100,無,140,150,13:44,95,0.674,-29.97,-2847.0,-1409.0,0.75,-13.4,-45.5
