str_min,agree,m,tgt,ex,B,n,n_loss,n_loss100,winrate,avg,total,max_loss,pf,be
0.005,False,50,150,13:20,0,35,9,8,0.743,49.57,1735.0,-486.0,1.98,0.0
0.005,False,50,150,13:20,50,35,24,5,0.314,13.0,455.0,-486.0,1.4,0.543
0.005,False,50,150,13:20,80,35,18,5,0.486,34.03,1191.0,-486.0,2.06,0.371
0.005,False,50,150,13:20,120,35,13,6,0.629,50.49,1767.0,-486.0,2.42,0.2
0.005,False,50,150,13:30,0,35,11,8,0.686,53.4,1869.0,-382.0,2.21,0.0
0.005,False,50,150,13:30,50,35,23,4,0.343,18.77,657.0,-382.0,1.67,0.543
0.005,False,50,150,13:30,80,35,18,4,0.486,40.2,1407.0,-382.0,2.45,0.4
0.005,False,50,150,13:30,120,35,14,6,0.6,50.54,1769.0,-382.0,2.47,0.2
0.005,False,50,150,13:44,0,35,11,7,0.686,41.66,1458.0,-377.0,1.73,0.0
0.005,False,50,150,13:44,50,35,23,4,0.343,17.03,596.0,-377.0,1.55,0.543
0.005,False,50,150,13:44,80,35,18,4,0.486,38.46,1346.0,-377.0,2.25,0.4
0.005,False,50,150,13:44,120,35,14,4,0.6,52.26,1829.0,-377.0,2.54,0.229
0.005,False,50,200,13:20,0,35,10,8,0.714,69.46,2431.0,-486.0,2.34,0.0
0.005,False,50,200,13:20,50,35,28,5,0.2,3.8,133.0,-486.0,1.12,0.657
0.005,False,50,200,13:20,80,35,23,5,0.343,24.83,869.0,-486.0,1.77,0.514
0.005,False,50,200,13:20,120,35,19,6,0.457,41.29,1445.0,-486.0,2.15,0.371
0.005,False,50,200,13:30,0,35,13,8,0.629,70.34,2462.0,-382.0,2.53,0.0
0.005,False,50,200,13:30,50,35,27,4,0.229,10.2,357.0,-382.0,1.36,0.657
0.005,False,50,200,13:30,80,35,23,4,0.343,31.57,1105.0,-382.0,2.12,0.543
0.005,False,50,200,13:30,120,35,20,6,0.429,41.91,1467.0,-382.0,2.21,0.371
0.005,False,50,200,13:44,0,35,13,8,0.629,55.2,1932.0,-377.0,1.89,0.0
0.005,False,50,200,13:44,50,35,28,4,0.2,4.17,146.0,-377.0,1.13,0.686
0.005,False,50,200,13:44,80,35,24,4,0.314,27.03,946.0,-377.0,1.87,0.571
0.005,False,50,200,13:44,120,35,21,4,0.4,40.83,1429.0,-377.0,2.19,0.429
0.005,False,50,250,13:20,0,35,12,8,0.657,65.26,2284.0,-486.0,2.2,0.0
0.005,False,50,250,13:20,50,35,28,5,0.2,7.86,275.0,-486.0,1.24,0.657
0.005,False,50,250,13:20,80,35,25,5,0.286,18.89,661.0,-486.0,1.58,0.571
0.005,False,50,250,13:20,120,35,23,6,0.343,25.34,887.0,-486.0,1.7,0.486
0.005,False,50,250,13:30,0,35,14,8,0.6,69.4,2429.0,-382.0,2.46,0.0
0.005,False,50,250,13:30,50,35,27,4,0.229,11.91,417.0,-382.0,1.42,0.657
0.005,False,50,250,13:30,80,35,25,4,0.286,23.29,815.0,-382.0,1.83,0.6
0.005,False,50,250,13:30,120,35,24,6,0.314,23.63,827.0,-382.0,1.68,0.486
0.005,False,50,250,13:44,0,35,15,9,0.571,54.29,1900.0,-377.0,1.82,0.0
0.005,False,50,250,13:44,50,35,28,4,0.2,6.2,217.0,-377.0,1.2,0.686
0.005,False,50,250,13:44,80,35,26,4,0.257,18.94,663.0,-377.0,1.6,0.629
0.005,False,50,250,13:44,120,35,25,4,0.286,22.74,796.0,-377.0,1.66,0.543
0.005,False,50,300,13:20,0,35,13,9,0.629,49.17,1721.0,-486.0,1.81,0.0
0.005,False,50,300,13:20,50,35,29,5,0.171,1.06,37.0,-486.0,1.03,0.686
0.005,False,50,300,13:20,80,35,26,5,0.257,7.51,263.0,-486.0,1.23,0.6
0.005,False,50,300,13:20,120,35,24,6,0.314,15.4,539.0,-486.0,1.43,0.514
0.005,False,50,300,13:30,0,35,16,10,0.543,52.06,1822.0,-382.0,1.9,0.0
0.005,False,50,300,13:30,50,35,28,4,0.2,3.91,137.0,-382.0,1.14,0.686
0.005,False,50,300,13:30,80,35,26,4,0.257,15.51,543.0,-382.0,1.55,0.629
0.005,False,50,300,13:30,120,35,25,6,0.286,17.29,605.0,-382.0,1.49,0.514
0.005,False,50,300,13:44,0,35,17,11,0.514,36.8,1288.0,-377.0,1.45,0.0
0.005,False,50,300,13:44,50,35,29,4,0.171,-2.6,-91.0,-377.0,0.92,0.714
0.005,False,50,300,13:44,80,35,27,4,0.229,11.57,405.0,-377.0,1.37,0.657
0.005,False,50,300,13:44,120,35,26,4,0.257,16.8,588.0,-377.0,1.48,0.571
0.005,True,10,150,13:20,0,44,13,11,0.705,42.59,1874.0,-446.0,1.76,0.0
0.005,True,10,150,13:20,50,44,30,8,0.318,5.64,248.0,-321.0,1.15,0.5
0.005,True,10,150,13:20,80,44,25,11,0.432,7.09,312.0,-446.0,1.13,0.318
0.005,True,10,150,13:20,120,44,14,11,0.682,41.23,1814.0,-446.0,1.76,0.045
0.005,True,10,150,13:30,0,44,15,11,0.659,32.07,1411.0,-371.0,1.49,0.0
0.005,True,10,150,13:30,50,44,31,8,0.295,0.5,22.0,-371.0,1.01,0.523
0.005,True,10,150,13:30,80,44,26,11,0.409,-0.07,-3.0,-371.0,1.0,0.318
0.005,True,10,150,13:30,120,44,16,11,0.636,32.25,1419.0,-371.0,1.52,0.068
0.005,True,10,150,13:44,0,44,14,11,0.682,29.55,1300.0,-450.0,1.43,0.0
0.005,True,10,150,13:44,50,44,31,8,0.295,-2.55,-112.0,-450.0,0.94,0.523
0.005,True,10,150,13:44,80,44,26,11,0.409,-5.5,-242.0,-450.0,0.92,0.318
0.005,True,10,150,13:44,120,44,16,11,0.636,26.98,1187.0,-450.0,1.4,0.068
0.005,True,10,200,13:20,0,44,16,12,0.636,45.5,2002.0,-446.0,1.69,0.0
0.005,True,10,200,13:20,50,44,30,8,0.318,16.61,731.0,-321.0,1.44,0.5
0.005,True,10,200,13:20,80,44,27,11,0.386,14.66,645.0,-446.0,1.27,0.364
0.005,True,10,200,13:20,120,44,19,11,0.568,44.34,1951.0,-446.0,1.81,0.159
0.005,True,10,200,13:30,0,44,18,12,0.591,34.59,1522.0,-371.0,1.49,0.0
0.005,True,10,200,13:30,50,44,31,8,0.295,8.23,362.0,-371.0,1.19,0.523
0.005,True,10,200,13:30,80,44,28,11,0.364,4.25,187.0,-371.0,1.07,0.364
0.005,True,10,200,13:30,120,44,21,11,0.523,32.91,1448.0,-371.0,1.53,0.182
0.005,True,10,200,13:44,0,44,19,13,0.568,23.0,1012.0,-450.0,1.28,0.0
0.005,True,10,200,13:44,50,44,33,8,0.25,3.14,138.0,-450.0,1.07,0.568
0.005,True,10,200,13:44,80,44,30,11,0.318,-3.23,-142.0,-450.0,0.95,0.409
0.005,True,10,200,13:44,120,44,23,11,0.477,24.73,1088.0,-450.0,1.37,0.227
0.005,True,10,250,13:20,0,44,17,12,0.614,60.64,2668.0,-446.0,1.92,0.0
0.005,True,10,250,13:20,50,44,31,8,0.295,20.52,903.0,-321.0,1.54,0.523
0.005,True,10,250,13:20,80,44,29,11,0.341,16.3,717.0,-446.0,1.31,0.409
0.005,True,10,250,13:20,120,44,23,11,0.477,40.3,1773.0,-446.0,1.74,0.25
0.005,True,10,250,13:30,0,44,19,12,0.568,47.59,2094.0,-371.0,1.68,0.0
0.005,True,10,250,13:30,50,44,32,8,0.273,9.84,433.0,-371.0,1.23,0.545
0.005,True,10,250,13:30,80,44,30,11,0.318,3.59,158.0,-371.0,1.06,0.409
0.005,True,10,250,13:30,120,44,25,11,0.432,26.57,1169.0,-371.0,1.43,0.273
0.005,True,10,250,13:44,0,44,19,13,0.568,39.91,1756.0,-450.0,1.48,0.0
0.005,True,10,250,13:44,50,44,35,8,0.205,4.27,188.0,-450.0,1.09,0.614
0.005,True,10,250,13:44,80,44,33,11,0.25,-4.36,-192.0,-450.0,0.93,0.477
0.005,True,10,250,13:44,120,44,28,11,0.364,19.05,838.0,-450.0,1.28,0.341
0.005,True,10,300,13:20,0,44,19,13,0.568,36.5,1606.0,-446.0,1.52,0.0
0.005,True,10,300,13:20,50,44,34,8,0.227,4.61,203.0,-321.0,1.12,0.591
0.005,True,10,300,13:20,80,44,32,11,0.273,-1.2,-53.0,-446.0,0.98,0.477
0.005,True,10,300,13:20,120,44,28,11,0.364,10.91,480.0,-446.0,1.2,0.364
0.005,True,10,300,13:30,0,44,22,13,0.5,25.23,1110.0,-371.0,1.33,0.0
0.005,True,10,300,13:30,50,44,35,8,0.205,-6.89,-303.0,-371.0,0.84,0.614
0.005,True,10,300,13:30,80,44,33,11,0.25,-10.86,-478.0,-371.0,0.82,0.477
0.005,True,10,300,13:30,120,44,30,11,0.318,0.8,35.0,-371.0,1.01,0.386
0.005,True,10,300,13:44,0,44,22,15,0.5,14.55,640.0,-450.0,1.15,0.0
0.005,True,10,300,13:44,50,44,38,8,0.136,-11.61,-511.0,-450.0,0.75,0.682
0.005,True,10,300,13:44,80,44,36,11,0.182,-17.98,-791.0,-450.0,0.73,0.545
0.005,True,10,300,13:44,120,44,33,11,0.25,-5.11,-225.0,-450.0,0.92,0.455
0.005,True,20,150,13:20,0,38,7,6,0.816,81.97,3115.0,-456.0,3.62,0.0
0.005,True,20,150,13:20,50,38,20,3,0.474,52.79,2006.0,-155.0,5.18,0.447
0.005,True,20,150,13:20,80,38,14,5,0.632,59.71,2269.0,-456.0,3.05,0.211
0.005,True,20,150,13:20,120,38,8,5,0.789,80.66,3065.0,-456.0,3.8,0.053
0.005,True,20,150,13:30,0,38,9,5,0.763,76.11,2892.0,-352.0,3.07,0.0
0.005,True,20,150,13:30,50,38,21,3,0.447,48.82,1855.0,-234.0,3.81,0.447
0.005,True,20,150,13:30,80,38,15,5,0.605,57.11,2170.0,-352.0,2.76,0.211
0.005,True,20,150,13:30,120,38,10,5,0.737,76.84,2920.0,-352.0,3.39,0.079
0.005,True,20,150,13:44,0,38,8,5,0.789,76.39,2903.0,-347.0,3.09,0.0
0.005,True,20,150,13:44,50,38,21,3,0.447,46.55,1769.0,-318.0,3.37,0.447
0.005,True,20,150,13:44,80,38,15,5,0.605,54.21,2060.0,-347.0,2.53,0.211
0.005,True,20,150,13:44,120,38,10,5,0.737,73.95,2810.0,-347.0,3.11,0.079
0.005,True,20,200,13:20,0,38,11,7,0.711,78.08,2967.0,-456.0,2.8,0.0
0.005,True,20,200,13:20,50,38,24,3,0.368,52.79,2006.0,-155.0,5.11,0.553
0.005,True,20,200,13:20,80,38,19,5,0.5,60.87,2313.0,-456.0,3.07,0.342
0.005,True,20,200,13:20,120,38,15,5,0.605,74.87,2845.0,-456.0,3.57,0.237
0.005,True,20,200,13:30,0,38,13,6,0.658,71.42,2714.0,-352.0,2.64,0.0
0.005,True,20,200,13:30,50,38,25,3,0.342,46.5,1767.0,-234.0,3.64,0.553
0.005,True,20,200,13:30,80,38,20,5,0.474,55.87,2123.0,-352.0,2.71,0.342
0.005,True,20,200,13:30,120,38,17,5,0.553,66.61,2531.0,-352.0,3.04,0.263
0.005,True,20,200,13:44,0,38,13,8,0.658,62.11,2360.0,-347.0,2.14,0.0
0.005,True,20,200,13:44,50,38,26,3,0.316,42.61,1619.0,-318.0,3.14,0.579
0.005,True,20,200,13:44,80,38,21,5,0.447,50.03,1901.0,-347.0,2.4,0.368
0.005,True,20,200,13:44,120,38,19,5,0.5,60.55,2301.0,-347.0,2.7,0.316
0.005,True,20,250,13:20,0,38,12,7,0.684,93.0,3534.0,-456.0,3.09,0.0
0.005,True,20,250,13:20,50,38,26,3,0.316,51.53,1958.0,-155.0,4.98,0.605
0.005,True,20,250,13:20,80,38,23,5,0.395,51.71,1965.0,-456.0,2.75,0.447
0.005,True,20,250,13:20,120,38,19,5,0.5,67.03,2547.0,-456.0,3.28,0.342
0.005,True,20,250,13:30,0,38,14,6,0.632,83.84,3186.0,-352.0,2.89,0.0
0.005,True,20,250,13:30,50,38,28,3,0.263,42.21,1604.0,-234.0,3.38,0.632
0.005,True,20,250,13:30,80,38,25,5,0.342,43.68,1660.0,-352.0,2.32,0.474
0.005,True,20,250,13:30,120,38,22,5,0.421,55.74,2118.0,-352.0,2.7,0.395
0.005,True,20,250,13:44,0,38,14,8,0.632,78.66,2989.0,-347.0,2.44,0.0
0.005,True,20,250,13:44,50,38,29,3,0.237,38.66,1469.0,-318.0,2.93,0.658
0.005,True,20,250,13:44,80,38,26,5,0.316,38.18,1451.0,-347.0,2.06,0.5
0.005,True,20,250,13:44,120,38,24,5,0.368,50.71,1927.0,-347.0,2.41,0.447
0.005,True,20,300,13:20,0,38,13,8,0.658,67.34,2559.0,-456.0,2.36,0.0
0.005,True,20,300,13:20,50,38,29,3,0.237,30.26,1150.0,-155.0,3.31,0.684
0.005,True,20,300,13:20,80,38,27,5,0.289,22.34,849.0,-456.0,1.75,0.553
0.005,True,20,300,13:20,120,38,23,5,0.395,36.79,1398.0,-456.0,2.24,0.447
0.005,True,20,300,13:30,0,38,16,7,0.579,59.24,2251.0,-352.0,2.13,0.0
0.005,True,20,300,13:30,50,38,31,3,0.184,23.34,887.0,-234.0,2.3,0.711
0.005,True,20,300,13:30,80,38,29,5,0.237,15.61,593.0,-352.0,1.47,0.579
0.005,True,20,300,13:30,120,38,26,5,0.316,27.45,1043.0,-352.0,1.83,0.5
0.005,True,20,300,13:44,0,38,17,10,0.553,49.87,1895.0,-347.0,1.72,0.0
0.005,True,20,300,13:44,50,38,32,3,0.158,19.74,750.0,-318.0,1.98,0.737
0.005,True,20,300,13:44,80,38,30,5,0.211,9.32,354.0,-347.0,1.26,0.605
0.005,True,20,300,13:44,120,38,28,5,0.263,23.16,880.0,-347.0,1.64,0.553
0.005,True,30,150,13:20,0,36,7,6,0.806,75.14,2705.0,-466.0,2.95,0.0
0.005,True,30,150,13:20,50,36,21,3,0.417,37.58,1353.0,-466.0,2.66,0.5
0.005,True,30,150,13:20,80,36,13,4,0.639,65.28,2350.0,-466.0,3.34,0.222
0.005,True,30,150,13:20,120,36,8,5,0.778,78.94,2842.0,-466.0,3.58,0.056
0.005,True,30,150,13:30,0,36,8,6,0.778,78.11,2812.0,-362.0,3.11,0.0
0.005,True,30,150,13:30,50,36,21,3,0.417,40.08,1443.0,-362.0,2.86,0.5
0.005,True,30,150,13:30,80,36,13,4,0.639,66.33,2388.0,-362.0,3.35,0.222
0.005,True,30,150,13:30,120,36,9,5,0.75,80.11,2884.0,-362.0,3.59,0.083
0.005,True,30,150,13:44,0,36,8,5,0.778,73.92,2661.0,-357.0,2.79,0.0
0.005,True,30,150,13:44,50,36,21,3,0.417,37.89,1364.0,-357.0,2.59,0.5
0.005,True,30,150,13:44,80,36,13,4,0.639,63.33,2280.0,-357.0,3.03,0.222
0.005,True,30,150,13:44,120,36,9,4,0.75,78.06,2810.0,-357.0,3.37,0.083
0.005,True,30,200,13:20,0,36,10,7,0.722,81.89,2948.0,-466.0,2.84,0.0
0.005,True,30,200,13:20,50,36,26,3,0.278,29.25,1053.0,-466.0,2.27,0.639
0.005,True,30,200,13:20,80,36,21,4,0.417,49.56,1784.0,-466.0,2.75,0.444
0.005,True,30,200,13:20,120,36,17,5,0.528,60.44,2176.0,-466.0,2.94,0.306
0.005,True,30,200,13:30,0,36,12,6,0.667,78.39,2822.0,-362.0,2.88,0.0
0.005,True,30,200,13:30,50,36,26,3,0.278,29.03,1045.0,-362.0,2.33,0.639
0.005,True,30,200,13:30,80,36,21,4,0.417,47.81,1721.0,-362.0,2.67,0.444
0.005,True,30,200,13:30,120,36,18,5,0.5,55.69,2005.0,-362.0,2.77,0.333
0.005,True,30,200,13:44,0,36,12,7,0.667,68.89,2480.0,-357.0,2.29,0.0
0.005,True,30,200,13:44,50,36,27,3,0.25,25.39,914.0,-357.0,2.05,0.667
0.005,True,30,200,13:44,80,36,22,4,0.389,41.97,1511.0,-357.0,2.32,0.472
0.005,True,30,200,13:44,120,36,20,4,0.444,51.14,1841.0,-357.0,2.52,0.389
0.005,True,30,250,13:20,0,36,11,7,0.694,96.81,3485.0,-466.0,3.12,0.0
0.005,True,30,250,13:20,50,36,28,3,0.222,26.42,951.0,-466.0,2.15,0.694
0.005,True,30,250,13:20,80,36,24,4,0.333,45.33,1632.0,-466.0,2.59,0.528
0.005,True,30,250,13:20,120,36,20,5,0.444,57.61,2074.0,-466.0,2.84,0.389
0.005,True,30,250,13:30,0,36,13,6,0.639,90.67,3264.0,-362.0,3.12,0.0
0.005,True,30,250,13:30,50,36,28,3,0.222,27.0,972.0,-362.0,2.23,0.694
0.005,True,30,250,13:30,80,36,24,4,0.333,44.39,1598.0,-362.0,2.54,0.528
0.005,True,30,250,13:30,120,36,21,5,0.417,53.67,1932.0,-362.0,2.7,0.417
0.005,True,30,250,13:44,0,36,13,7,0.639,85.53,3079.0,-357.0,2.59,0.0
0.005,True,30,250,13:44,50,36,29,3,0.194,24.0,864.0,-357.0,1.99,0.722
0.005,True,30,250,13:44,80,36,25,4,0.306,39.19,1411.0,-357.0,2.23,0.556
0.005,True,30,250,13:44,120,36,23,4,0.361,50.19,1807.0,-357.0,2.49,0.472
0.005,True,30,300,13:20,0,36,13,8,0.639,67.22,2420.0,-466.0,2.3,0.0
0.005,True,30,300,13:20,50,36,29,3,0.194,17.31,623.0,-466.0,1.75,0.722
0.005,True,30,300,13:20,80,36,27,4,0.25,20.44,736.0,-466.0,1.71,0.611
0.005,True,30,300,13:20,120,36,23,5,0.361,31.53,1135.0,-466.0,2.0,0.472
0.005,True,30,300,13:30,0,36,15,7,0.583,61.86,2227.0,-362.0,2.19,0.0
0.005,True,30,300,13:30,50,36,29,3,0.194,20.08,723.0,-362.0,1.91,0.722
0.005,True,30,300,13:30,80,36,27,4,0.25,20.53,739.0,-362.0,1.71,0.611
0.005,True,30,300,13:30,120,36,24,5,0.333,29.31,1055.0,-362.0,1.92,0.5
0.005,True,30,300,13:44,0,36,16,10,0.556,53.19,1915.0,-357.0,1.76,0.0
0.005,True,30,300,13:44,50,36,30,3,0.167,17.36,625.0,-357.0,1.72,0.75
0.005,True,30,300,13:44,80,36,28,4,0.222,14.83,534.0,-357.0,1.46,0.639
0.005,True,30,300,13:44,120,36,26,4,0.278,27.22,980.0,-357.0,1.8,0.556
0.005,True,40,150,13:20,0,36,8,6,0.778,64.75,2331.0,-476.0,2.51,0.0
0.005,True,40,150,13:20,50,36,21,4,0.417,32.89,1184.0,-476.0,2.21,0.472
0.005,True,40,150,13:20,80,36,13,4,0.639,62.89,2264.0,-476.0,3.15,0.222
0.005,True,40,150,13:20,120,36,9,5,0.75,71.28,2566.0,-476.0,3.2,0.083
0.005,True,40,150,13:30,0,36,9,9,0.75,68.0,2448.0,-372.0,2.61,0.0
0.005,True,40,150,13:30,50,36,21,4,0.417,34.61,1246.0,-372.0,2.28,0.472
0.005,True,40,150,13:30,80,36,13,5,0.639,64.14,2309.0,-372.0,3.17,0.222
0.005,True,40,150,13:30,120,36,10,7,0.722,70.58,2541.0,-372.0,2.99,0.083
0.005,True,40,150,13:44,0,36,9,7,0.75,62.0,2232.0,-367.0,2.32,0.0
0.005,True,40,150,13:44,50,36,21,4,0.417,31.42,1131.0,-367.0,2.04,0.472
0.005,True,40,150,13:44,80,36,13,5,0.639,59.75,2151.0,-367.0,2.83,0.222
0.005,True,40,150,13:44,120,36,10,5,0.722,69.56,2504.0,-367.0,2.98,0.083
0.005,True,40,200,13:20,0,36,10,7,0.722,75.33,2712.0,-476.0,2.6,0.0
0.005,True,40,200,13:20,50,36,26,4,0.278,24.56,884.0,-476.0,1.9,0.611
0.005,True,40,200,13:20,80,36,22,4,0.389,42.06,1514.0,-476.0,2.41,0.472
0.005,True,40,200,13:20,120,36,19,5,0.472,46.28,1666.0,-476.0,2.41,0.361
0.005,True,40,200,13:30,0,36,13,9,0.639,68.22,2456.0,-372.0,2.51,0.0
0.005,True,40,200,13:30,50,36,26,4,0.278,23.28,838.0,-372.0,1.85,0.611
0.005,True,40,200,13:30,80,36,22,5,0.389,40.31,1451.0,-372.0,2.34,0.472
0.005,True,40,200,13:30,120,36,20,7,0.444,38.92,1401.0,-372.0,2.08,0.361
0.005,True,40,200,13:44,0,36,13,8,0.639,61.64,2219.0,-367.0,2.08,0.0
0.005,True,40,200,13:44,50,36,27,4,0.25,18.92,681.0,-367.0,1.62,0.639
0.005,True,40,200,13:44,80,36,23,5,0.361,34.75,1251.0,-367.0,2.05,0.5
0.005,True,40,200,13:44,120,36,22,5,0.389,37.61,1354.0,-367.0,2.05,0.417
0.005,True,40,250,13:20,0,36,12,7,0.667,76.78,2764.0,-476.0,2.57,0.0
0.005,True,40,250,13:20,50,36,28,4,0.222,21.44,772.0,-476.0,1.78,0.667
0.005,True,40,250,13:20,80,36,26,4,0.278,29.22,1052.0,-476.0,1.97,0.583
0.005,True,40,250,13:20,120,36,23,5,0.361,33.44,1204.0,-476.0,2.01,0.472
0.005,True,40,250,13:30,0,36,14,9,0.611,75.47,2717.0,-372.0,2.62,0.0
0.005,True,40,250,13:30,50,36,28,4,0.222,20.97,755.0,-372.0,1.76,0.667
0.005,True,40,250,13:30,80,36,26,5,0.278,28.28,1018.0,-372.0,1.93,0.583
0.005,True,40,250,13:30,120,36,24,7,0.333,26.89,968.0,-372.0,1.74,0.472
0.005,True,40,250,13:44,0,36,15,9,0.583,66.44,2392.0,-367.0,2.09,0.0
0.005,True,40,250,13:44,50,36,29,4,0.194,15.75,567.0,-367.0,1.51,0.694
0.005,True,40,250,13:44,80,36,27,5,0.25,21.86,787.0,-367.0,1.65,0.611
0.005,True,40,250,13:44,120,36,26,5,0.278,24.89,896.0,-367.0,1.69,0.528
0.005,True,40,300,13:20,0,36,13,8,0.639,58.33,2100.0,-476.0,2.06,0.0
0.005,True,40,300,13:20,50,36,29,4,0.194,13.78,496.0,-476.0,1.5,0.694
0.005,True,40,300,13:20,80,36,27,4,0.25,17.39,626.0,-476.0,1.58,0.611
0.005,True,40,300,13:20,120,36,24,5,0.333,21.61,778.0,-476.0,1.65,0.5
0.005,True,40,300,13:30,0,36,16,11,0.556,54.08,1947.0,-372.0,1.96,0.0
0.005,True,40,300,13:30,50,36,29,4,0.194,9.67,348.0,-372.0,1.35,0.694
0.005,True,40,300,13:30,80,36,27,5,0.25,17.47,629.0,-372.0,1.57,0.611
0.005,True,40,300,13:30,120,36,25,7,0.306,16.08,579.0,-372.0,1.44,0.5
0.005,True,40,300,13:44,0,36,17,11,0.528,46.25,1665.0,-367.0,1.62,0.0
0.005,True,40,300,13:44,50,36,30,4,0.167,4.83,174.0,-367.0,1.16,0.722
0.005,True,40,300,13:44,80,36,28,5,0.222,12.33,444.0,-367.0,1.37,0.639
0.005,True,40,300,13:44,120,36,27,5,0.25,15.36,553.0,-367.0,1.43,0.556
0.005,True,50,150,13:20,0,34,8,7,0.765,56.35,1916.0,-486.0,2.21,0.0
0.005,True,50,150,13:20,50,34,23,4,0.324,18.71,636.0,-486.0,1.67,0.559
0.005,True,50,150,13:20,80,34,17,4,0.5,40.35,1372.0,-486.0,2.45,0.382
0.005,True,50,150,13:20,120,34,12,5,0.647,57.29,1948.0,-486.0,2.83,0.206
0.005,True,50,150,13:30,0,34,11,8,0.676,53.47,1818.0,-382.0,2.18,0.0
0.005,True,50,150,13:30,50,34,23,4,0.324,17.82,606.0,-382.0,1.62,0.559
0.005,True,50,150,13:30,80,34,18,4,0.471,39.88,1356.0,-382.0,2.39,0.412
0.005,True,50,150,13:30,120,34,14,6,0.588,50.53,1718.0,-382.0,2.43,0.206
0.005,True,50,150,13:44,0,34,11,7,0.676,38.53,1310.0,-377.0,1.65,0.0
0.005,True,50,150,13:44,50,34,23,4,0.324,13.18,448.0,-377.0,1.41,0.559
0.005,True,50,150,13:44,80,34,18,4,0.471,35.24,1198.0,-377.0,2.11,0.412
0.005,True,50,150,13:44,120,34,14,4,0.588,49.44,1681.0,-377.0,2.41,0.235
0.005,True,50,200,13:20,0,34,9,7,0.735,76.82,2612.0,-486.0,2.6,0.0
0.005,True,50,200,13:20,50,34,27,4,0.206,9.24,314.0,-486.0,1.33,0.676
0.005,True,50,200,13:20,80,34,22,4,0.353,30.88,1050.0,-486.0,2.1,0.529
0.005,True,50,200,13:20,120,34,18,5,0.471,47.82,1626.0,-486.0,2.51,0.382
0.005,True,50,200,13:30,0,34,13,8,0.618,70.91,2411.0,-382.0,2.5,0.0
0.005,True,50,200,13:30,50,34,27,4,0.206,9.0,306.0,-382.0,1.31,0.676
0.005,True,50,200,13:30,80,34,23,4,0.324,31.0,1054.0,-382.0,2.07,0.559
0.005,True,50,200,13:30,120,34,20,6,0.412,41.65,1416.0,-382.0,2.17,0.382
0.005,True,50,200,13:44,0,34,12,7,0.647,61.0,2074.0,-377.0,2.03,0.0
0.005,True,50,200,13:44,50,34,27,4,0.206,4.35,148.0,-377.0,1.13,0.676
0.005,True,50,200,13:44,80,34,23,4,0.324,27.88,948.0,-377.0,1.87,0.559
0.005,True,50,200,13:44,120,34,20,4,0.412,42.09,1431.0,-377.0,2.19,0.412
0.005,True,50,250,13:20,0,34,11,7,0.676,72.5,2465.0,-486.0,2.44,0.0
0.005,True,50,250,13:20,50,34,27,4,0.206,13.41,456.0,-486.0,1.47,0.676
0.005,True,50,250,13:20,80,34,24,4,0.294,24.76,842.0,-486.0,1.88,0.588
0.005,True,50,250,13:20,120,34,22,5,0.353,31.41,1068.0,-486.0,1.99,0.5
0.005,True,50,250,13:30,0,34,14,8,0.588,69.94,2378.0,-382.0,2.43,0.0
0.005,True,50,250,13:30,50,34,27,4,0.206,10.76,366.0,-382.0,1.37,0.676
0.005,True,50,250,13:30,80,34,25,4,0.265,22.47,764.0,-382.0,1.77,0.618
0.005,True,50,250,13:30,120,34,24,6,0.294,22.82,776.0,-382.0,1.63,0.5
0.005,True,50,250,13:44,0,34,14,8,0.588,60.06,2042.0,-377.0,1.94,0.0
0.005,True,50,250,13:44,50,34,27,4,0.206,6.44,219.0,-377.0,1.2,0.676
0.005,True,50,250,13:44,80,34,25,4,0.265,19.56,665.0,-377.0,1.61,0.618
0.005,True,50,250,13:44,120,34,24,4,0.294,23.47,798.0,-377.0,1.66,0.529
0.005,True,50,300,13:20,0,34,12,8,0.647,55.94,1902.0,-486.0,1.98,0.0
0.005,True,50,300,13:20,50,34,28,4,0.176,6.41,218.0,-486.0,1.23,0.706
0.005,True,50,300,13:20,80,34,25,4,0.265,13.06,444.0,-486.0,1.46,0.618
0.005,True,50,300,13:20,120,34,23,5,0.324,21.18,720.0,-486.0,1.66,0.529
0.005,True,50,300,13:30,0,34,16,10,0.529,52.09,1771.0,-382.0,1.87,0.0
0.005,True,50,300,13:30,50,34,28,4,0.176,2.53,86.0,-382.0,1.09,0.706
0.005,True,50,300,13:30,80,34,26,4,0.235,14.47,492.0,-382.0,1.5,0.647
0.005,True,50,300,13:30,120,34,25,6,0.265,16.29,554.0,-382.0,1.45,0.529
0.005,True,50,300,13:44,0,34,16,10,0.529,42.06,1430.0,-377.0,1.53,0.0
0.005,True,50,300,13:44,50,34,28,4,0.176,-2.62,-89.0,-377.0,0.92,0.706
0.005,True,50,300,13:44,80,34,26,4,0.235,11.97,407.0,-377.0,1.37,0.647
0.005,True,50,300,13:44,120,34,25,4,0.265,17.35,590.0,-377.0,1.49,0.559
